"date","tm","opp","location","quarter","time","down","togo","team_score","opponent_score","yds","epb","epa","exp_pts_diff","pyds","field_goal_good","field_goal_no_good","interception","fumble","pass","complete","incomplete","sack","rush","direction"
"2015-12-13","Cowboys","Packers",3,1,9M 26S,3,3,0,0,0,4.72,-0.28,-5,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"left"
"2015-12-13","Saints","Buccaneers",3,1,9M 19S,1,3,0,0,0,6.51,5.53,-0.98,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2015-12-13","Patriots","Texans",7,1,8M 50S,1,7,0,0,1,5.6,4.95,-0.65,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2015-12-13","Saints","Buccaneers",3,1,8M 41S,2,3,6,0,3,5.53,7,1.47,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"middle"
"2015-12-13","Redskins","Bears",1,1,6M 39S,1,1,6,0,1,6.97,7,0.03,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2015-12-13","Eagles","Bills",1,1,9M 56S,1,1,6,0,1,6.97,7,0.03,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2015-12-13","Patriots","Texans",2,1,7M 28S,3,2,6,0,2,4.95,7,2.05,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"left"
"2015-12-13","Browns","49ers",1,1,6M 18S,1,1,0,0,0,6.97,5.91,-1.06,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2015-12-13","Bengals","Steelers",6,1,5M 44S,1,6,0,7,2,5.83,5.34,-0.49,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2015-12-13","Browns","49ers",1,1,5M 40S,2,1,6,0,1,5.91,7,1.09,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2015-12-13","Bengals","Steelers",4,1,5M 6S,2,4,0,7,0,5.34,0.38,-4.96,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"left"
"2015-12-13","Packers","Cowboys",4,1,2M 8S,1,4,0,0,3,6.28,5.91,-0.37,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2015-12-13","Packers","Cowboys",1,1,1M 29S,2,1,0,0,0,5.91,5.17,-0.74,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA
"2015-12-13","Packers","Cowboys",1,1,1M 24S,3,1,0,0,0,5.17,3.55,-1.62,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2015-12-13","Packers","Cowboys",1,1,1M 6S,4,1,0,0,0,3.55,0.38,-3.17,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2015-12-13","Redskins","Bears",9,3,9M 32S,1,9,14,7,6,5.14,5.53,0.39,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"middle"
"2015-12-13","Redskins","Bears",3,3,8M 52S,2,3,14,7,2,5.53,5.17,-0.36,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"right"
"2015-12-13","Redskins","Bears",5,3,8M 5S,3,5,20,7,5,4.26,7,2.74,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"middle"
"2015-12-13","Rams","Lions",5,3,4M 2S,2,5,13,7,5,5.15,7,1.85,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2015-12-13","Cowboys","Packers",7,3,8M 28S,1,7,6,14,7,5.6,7,1.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2015-12-13","Bears","Redskins",7,3,1M 28S,1,7,20,21,7,5.6,7,1.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2015-12-13","Browns","49ers",7,3,1M 4S,1,7,10,3,0,5.6,4.76,-0.84,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"right"
"2015-12-13","Browns","49ers",7,3,1M 1S,2,7,10,3,5,4.76,4.95,0.19,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"left"
"2015-12-13","Browns","49ers",2,3,17S,3,2,16,3,2,4.95,7,2.05,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"left"
"2015-12-13","Saints","Buccaneers",3,3,1M 4S,1,3,17,10,0,6.51,5.53,-0.98,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"left"
"2015-12-13","Saints","Buccaneers",3,3,58S,2,3,23,10,3,5.53,7,1.47,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2015-12-13","Jaguars","Colts",4,3,5M 2S,1,4,23,16,0,6.28,5.34,-0.94,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"left"
"2015-12-13","Jaguars","Colts",4,3,4M 55S,2,4,29,16,4,5.34,7,1.66,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"middle"
"2015-12-10","Cardinals","Vikings",9,1,8M 48S,1,9,0,0,1,5.14,4.57,-0.57,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"left"
"2015-12-10","Cardinals","Vikings",8,1,8M 14S,2,8,0,0,-1,4.57,3.36,-1.21,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"right"
"2015-12-10","Cardinals","Vikings",9,1,7M 33S,3,9,0,0,0,3.36,2.83,-0.53,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"middle"
"2015-12-10","Cardinals","Vikings",9,1,7M 28S,4,9,3,0,NA,2.83,3,0.17,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"2015-12-10","Cardinals","Vikings",2,3,1M 38S,1,2,17,10,0,6.74,5.72,-1.02,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2015-12-10","Cardinals","Vikings",2,3,59S,2,2,17,10,-7,5.72,3.36,-2.36,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA
"2015-12-10","Cardinals","Vikings",9,3,15S,3,9,17,10,4,3.36,3.01,-0.35,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"middle"
"2015-12-06","Raiders","Chiefs",9,1,11M 43S,1,9,0,0,3,5.14,4.95,-0.19,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2015-12-06","Broncos","Chargers",3,1,11M 19S,1,3,6,0,3,6.51,7,0.49,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"middle"
"2015-12-06","Raiders","Chiefs",6,1,11M 5S,2,6,0,0,4,4.95,4.95,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2015-12-06","Raiders","Chiefs",2,1,10M 29S,3,2,6,0,2,4.95,7,2.05,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2015-12-06","Bills","Texans",3,1,9M 41S,3,3,6,0,3,4.72,7,2.28,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"left"
"2015-12-06","Chiefs","Raiders",9,1,5M 46S,1,9,0,7,6,5.14,5.53,0.39,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2015-12-06","Chiefs","Raiders",3,1,5M 3S,2,3,6,7,3,5.53,7,1.47,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2015-12-06","Bengals","Browns",5,1,4M 30S,1,5,0,0,2,6.06,5.53,-0.53,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2015-12-06","Seahawks","Vikings",5,1,3M 42S,1,5,6,0,5,6.06,7,0.94,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2015-12-06","Bengals","Browns",3,1,3M 52S,2,3,0,0,0,5.53,4.72,-0.81,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"middle"
"2015-12-06","Bengals","Browns",3,1,3M 48S,3,3,6,0,3,4.72,7,2.28,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2015-12-06","Buccaneers","Falcons",6,1,1M 48S,1,6,0,0,1,5.83,5.15,-0.68,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2015-12-06","Buccaneers","Falcons",5,1,1M 8S,2,5,6,0,5,5.15,7,1.85,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2015-12-06","Patriots","Eagles",6,1,11S,1,6,0,0,2,5.83,5.34,-0.49,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2015-12-06","Panthers","Saints",9,3,12M 21S,2,9,13,16,1,4.38,3.58,-0.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2015-12-06","Panthers","Saints",4,3,11M 38S,1,4,13,16,3,6.28,5.91,-0.37,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2015-12-06","Panthers","Saints",1,3,11M 20S,2,1,13,16,-2,5.91,4.72,-1.19,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2015-12-06","Jaguars","Titans",5,3,5M 46S,1,5,12,21,0,6.06,5.15,-0.91,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"right"
"2015-12-06","Raiders","Chiefs",6,3,2M 36S,1,6,14,14,1,5.83,5.15,-0.68,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2015-12-06","Jaguars","Titans",5,3,5M 41S,2,5,12,21,4,5.15,5.17,0.02,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2015-12-06","Jaguars","Titans",1,3,5M 1S,3,1,18,21,1,5.17,7,1.83,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"right"
"2015-12-06","Raiders","Chiefs",5,3,2M 15S,2,5,20,14,5,5.15,7,1.85,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"right"
"2015-12-06","Buccaneers","Falcons",1,3,3M 41S,1,1,13,12,1,6.97,7,0.03,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2015-12-06","Panthers","Saints",8,3,5M 41S,1,8,20,16,-5,5.37,3.72,-1.65,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2015-12-06","Patriots","Eagles",1,3,8M 26S,1,1,14,14,-4,6.97,5.15,-1.82,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2015-12-06","Patriots","Eagles",5,3,7M 49S,2,5,14,14,0,5.15,4.26,-0.89,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"right"
"2015-12-06","Patriots","Eagles",5,3,7M 42S,3,5,14,20,0,4.26,-7,-11.26,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"middle"
"2015-12-06","Buccaneers","Falcons",6,3,2M 10S,1,6,13,12,1,5.83,5.15,-0.68,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2015-12-06","Buccaneers","Falcons",5,3,1M 37S,2,5,13,12,0,5.15,4.26,-0.89,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"right"
"2015-12-06","Buccaneers","Falcons",5,3,1M 30S,3,5,13,12,0,4.26,3.01,-1.25,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"middle"
"2015-12-06","Buccaneers","Falcons",5,3,1M 25S,4,5,16,12,NA,3.01,3,-0.01,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"2015-11-29","Vikings","Falcons",1,1,3M 46S,1,1,6,0,1,6.97,7,0.03,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2015-11-29","Texans","Saints",3,1,1M 35S,1,3,13,0,3,6.51,7,0.49,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"middle"
"2015-11-29","Raiders","Titans",7,1,1M 40S,1,7,6,6,7,5.6,7,1.4,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"right"
"2015-11-29","Cardinals","49ers",1,3,12M 22S,1,1,6,3,-3,6.97,5.34,-1.63,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2015-11-29","Cardinals","49ers",2,3,11M 34S,1,2,6,3,-1,6.74,5.53,-1.21,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA
"2015-11-29","Cardinals","49ers",3,3,10M 54S,2,3,6,3,0,5.53,4.72,-0.81,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"left"
"2015-11-29","Falcons","Vikings",1,3,9M 43S,1,1,3,7,0,6.97,5.91,-1.06,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2015-11-29","Texans","Saints",8,3,11M 35S,1,8,20,6,8,5.37,7,1.63,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2015-11-29","Cardinals","49ers",1,3,10M 41S,1,1,6,3,0,6.97,5.91,-1.06,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2015-11-29","Cardinals","49ers",1,3,10M 1S,2,1,12,3,1,5.91,7,1.09,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2015-11-29","Jets","Dolphins",4,3,9M 39S,1,4,14,0,2,6.28,5.72,-0.56,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2015-11-29","Jets","Dolphins",2,3,8M 53S,2,2,14,0,0,5.72,4.95,-0.77,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"left"
"2015-11-29","Jets","Dolphins",2,3,8M 50S,3,2,20,0,2,4.95,7,2.05,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"left"
"2015-11-29","Seahawks","Steelers",1,3,3M 4S,1,1,20,21,1,6.97,7,0.03,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2015-11-26","Cowboys","Panthers",8,1,2M 34S,1,8,0,10,2,5.37,4.95,-0.42,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2015-11-26","Cowboys","Panthers",6,1,1M 53S,2,6,0,10,0,4.95,4.04,-0.91,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"right"
"2015-11-26","Cowboys","Panthers",6,1,1M 47S,3,6,0,10,3,4.04,3.04,-1,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"right"
"2015-11-26","Lions","Eagles",9,1,2M 58S,1,9,0,0,1,5.14,4.57,-0.57,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"left"
"2015-11-26","Cowboys","Panthers",3,1,1M 25S,4,3,3,10,NA,3.04,3,-0.04,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"2015-11-26","Lions","Eagles",8,1,2M 14S,2,8,6,0,8,4.57,7,2.43,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"middle"
"2015-11-26","Eagles","Lions",5,1,25S,1,5,0,7,4,6.06,5.91,-0.15,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2015-11-23","Patriots","Bills",6,3,6M 0S,1,6,16,10,6,5.83,7,1.17,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2015-11-22","Lions","Raiders",2,1,8M 55S,1,2,0,0,1,6.74,5.91,-0.83,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2015-11-22","Chiefs","Chargers",1,1,2M 56S,3,1,0,0,0,5.17,3.55,-1.62,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2015-11-22","Chiefs","Chargers",1,1,2M 13S,4,1,6,0,1,3.55,7,3.45,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2015-11-22","Bengals","Cardinals",9,1,1M 50S,1,9,0,0,2,5.14,4.26,-0.88,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2015-11-22","Seahawks","49ers",2,1,3M 9S,1,2,13,0,2,6.74,7,0.26,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2015-11-22","Texans","Jets",6,1,43S,1,6,0,0,4,5.83,5.72,-0.11,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2015-11-22","Rams","Ravens",6,1,2M 55S,2,6,0,0,5,4.95,5.17,0.22,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2015-11-22","Texans","Jets",2,1,1S,2,2,0,0,0,5.72,4.95,-0.77,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"left"
"2015-11-22","Rams","Ravens",1,1,2M 10S,3,1,6,0,1,5.17,7,1.83,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2015-11-22","Bengals","Cardinals",3,1,26S,3,3,6,0,3,4.72,7,2.28,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"right"
"2015-11-22","Buccaneers","Eagles",8,1,3M 32S,1,8,0,7,4,5.37,5.34,-0.03,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2015-11-22","Buccaneers","Eagles",4,1,2M 54S,2,4,6,7,4,5.34,7,1.66,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"left"
"2015-11-22","Raiders","Lions",3,3,11M 13S,1,3,0,9,2,6.51,5.91,-0.6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2015-11-22","Raiders","Lions",1,3,10M 45S,2,1,0,9,0,5.91,5.17,-0.74,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2015-11-22","Raiders","Lions",1,3,10M 28S,3,1,6,9,1,5.17,7,1.83,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2015-11-22","Falcons","Colts",5,3,10M 31S,2,5,14,7,0,5.15,4.26,-0.89,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"middle"
"2015-11-22","Falcons","Colts",2,3,10M 23S,1,2,14,7,-1,6.74,5.53,-1.21,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2015-11-22","Falcons","Colts",3,3,9M 45S,2,3,20,7,3,5.53,7,1.47,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"right"
"2015-11-22","Colts","Falcons",2,3,19S,1,2,7,21,0,6.74,5.72,-1.02,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"middle"
"2015-11-22","Colts","Falcons",2,3,15S,2,2,13,21,2,5.72,7,1.28,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"right"
"2015-11-22","49ers","Seahawks",7,3,1M 40S,1,7,10,23,2,5.6,5.15,-0.45,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2015-11-22","49ers","Seahawks",7,3,10S,4,7,13,23,NA,2.97,3,0.03,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"2015-11-19","Jaguars","Titans",7,3,9M 40S,1,7,6,6,5,5.6,5.72,0.12,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2015-11-19","Jaguars","Titans",2,3,9M 16S,2,2,6,6,0,5.72,4.95,-0.77,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2015-11-19","Jaguars","Titans",2,3,8M 38S,3,2,6,6,0,4.95,3.25,-1.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2015-11-19","Jaguars","Titans",2,3,8M 13S,4,2,9,6,NA,3.25,3,-0.25,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"2015-11-15","Rams","Bears",6,1,12M 10S,1,6,0,0,0,5.83,4.95,-0.88,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"right"
"2015-11-15","Rams","Bears",6,1,12M 4S,2,6,6,0,6,4.95,7,2.05,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2015-11-15","Chiefs","Broncos",4,1,11M 26S,1,4,6,0,4,6.28,7,0.72,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2015-11-15","Eagles","Dolphins",4,1,9M 54S,1,4,0,3,0,6.28,5.34,-0.94,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2015-11-15","Patriots","Giants",2,1,7M 24S,1,2,0,0,1,6.74,5.91,-0.83,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2015-11-15","Eagles","Dolphins",4,1,9M 19S,2,4,0,3,2,5.34,4.95,-0.39,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2015-11-15","Patriots","Giants",1,1,6M 48S,2,1,6,0,1,5.91,7,1.09,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"middle"
"2015-11-15","Eagles","Dolphins",2,1,8M 51S,3,2,6,3,2,4.95,7,2.05,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"middle"
"2015-11-15","Saints","Redskins",5,1,6M 40S,1,5,0,7,1,6.06,5.34,-0.72,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2015-11-15","Saints","Redskins",4,1,5M 56S,2,4,6,7,4,5.34,7,1.66,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA
"2015-11-15","Browns","Steelers",5,1,8M 9S,4,5,3,3,NA,3.01,3,-0.01,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"2015-11-15","Cardinals","Seahawks",6,1,2M 45S,1,6,0,0,0,5.83,4.95,-0.88,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"right"
"2015-11-15","Jaguars","Ravens",6,1,3M 23S,1,6,0,0,1,5.83,5.15,-0.68,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2015-11-15","Cardinals","Seahawks",6,1,2M 42S,2,6,0,0,0,4.95,4.04,-0.91,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"left"
"2015-11-15","Cardinals","Seahawks",6,1,2M 37S,3,6,0,0,0,4.04,-0.28,-4.32,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"left"
"2015-11-15","Jaguars","Ravens",5,1,2M 34S,2,5,6,0,5,5.15,7,1.85,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"right"
"2015-11-15","Eagles","Dolphins",2,1,5M 7S,1,2,9,3,1,6.74,5.91,-0.83,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2015-11-15","Vikings","Raiders",2,1,2M 28S,1,2,7,0,0,6.74,5.72,-1.02,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2015-11-15","Eagles","Dolphins",1,1,4M 48S,2,1,15,3,1,5.91,7,1.09,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2015-11-15","Vikings","Raiders",2,1,1M 51S,2,2,7,0,0,5.72,4.95,-0.77,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"right"
"2015-11-15","Vikings","Raiders",2,1,1M 44S,3,2,7,0,0,4.95,3.25,-1.7,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"right"
"2015-11-15","Vikings","Raiders",2,1,1M 36S,4,2,10,0,NA,3.25,3,-0.25,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"2015-11-15","Lions","Packers",1,3,14M 47S,1,1,3,3,-3,6.97,5.34,-1.63,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
